index,Singleplayer,Indie,Adventure,Action,Casual,Simulation,2D,RPG,Story Rich,Strategy,Atmospheric,3D,Exploration,Early Access,Multiplayer,Fantasy,First-Person,Colorful,Anime,Cute,Puzzle,Female Protagonist,Open World,Sci-fi,Pixel Graphics,Funny,Action-Adventure,Shooter,Third Person,Sandbox
1615740,77,21,161,186,0,0,174,0,0,0,0,0,0,0,149,28,0,0,0,0,0,0,0,0,189,0,0,0,0,0
1202780,0,57,0,0,0,56,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
887090,0,30,0,0,0,29,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907380,0,168,151,0,114,0,90,0,143,0,0,0,0,115,0,0,0,0,0,0,107,133,0,0,0,0,0,0,0,0
2243670,28,0,92,0,0,0,0,0,116,0,0,155,0,0,0,0,152,0,0,0,0,0,0,110,0,144,0,0,0,0
2014690,62,20,102,47,0,0,0,0,0,0,103,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,118,0,0,0
422640,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448840,0,0,0,124,179,0,0,0,0,0,0,143,0,0,183,0,0,119,0,0,0,0,0,0,0,163,0,0,0,0
2546150,0,0,0,1375,0,266,0,0,0,0,0,213,231,1513,0,0,205,0,0,0,241,0,0,0,0,0,0,238,0,0
1884300,89,0,0,298,0,0,232,0,0,0,0,0,0,0,69,189,0,0,214,224,0,130,0,0,203,0,0,270,0,0
758250,0,0,0,0,0,0,0,0,0,34,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781760,10,31,0,0,31,31,10,0,9,31,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
1583240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909820,28,0,145,191,0,0,0,21,0,0,0,103,0,0,156,0,0,0,73,0,0,0,0,0,0,0,130,0,0,0
333350,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505070,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1987220,179,0,182,0,0,0,0,141,162,207,0,0,122,0,0,170,0,0,177,152,0,0,0,0,0,0,0,0,0,0
345710,0,21,24,25,0,0,0,0,0,23,0,0,0,25,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
290870,0,32,0,0,0,0,0,0,0,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613860,0,51,0,20,0,42,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401250,0,23,0,23,0,23,0,0,0,23,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207470,0,0,0,67,0,0,0,0,0,96,0,91,0,0,0,63,90,0,0,0,0,0,0,0,0,0,0,0,0,0
2177570,63,0,0,0,182,0,143,0,0,168,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0
2553910,51,0,73,0,156,0,0,0,231,0,228,0,0,0,0,0,0,159,168,241,0,0,0,0,0,0,0,0,0,0
2504540,0,0,0,0,380,0,0,0,0,386,0,0,0,478,428,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0
1982620,24,0,0,42,0,0,0,65,0,0,0,36,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,39,0,0
1702760,0,0,196,0,0,189,0,192,0,0,0,0,0,227,183,144,0,0,0,0,0,0,175,0,0,0,0,0,0,181
2393770,77,85,0,0,53,0,66,94,55,0,0,0,0,0,64,0,0,32,0,59,0,0,0,0,73,0,0,0,0,0
994310,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211240,229,0,269,265,0,0,0,0,0,0,0,213,280,0,0,243,0,247,0,250,0,0,0,0,0,256,286,0,0,0
2225250,18,21,46,0,43,0,0,0,0,0,0,0,0,0,0,28,0,0,51,44,0,0,0,0,0,0,0,0,0,0
1351900,27,22,0,214,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,152,0,183,0,0,0
1977910,37,0,0,227,0,0,200,0,0,0,0,0,0,23,0,0,0,0,0,0,229,77,0,0,192,0,0,0,0,0
1324410,0,32,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
1066430,49,105,87,89,0,0,0,0,128,0,127,146,156,0,0,0,0,0,0,0,61,140,0,0,0,0,102,0,0,0
2618090,0,0,0,0,0,287,236,0,0,294,0,0,243,324,0,198,0,228,0,219,0,0,106,0,210,0,0,0,0,252
1509080,0,106,115,0,0,0,71,121,88,0,0,0,0,0,0,92,0,0,0,0,0,0,83,0,98,0,0,0,0,0
1418180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648760,107,0,0,0,0,227,0,0,0,0,222,68,227,262,0,0,119,0,0,0,0,0,209,0,0,0,0,0,102,195
434600,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
1363210,135,208,0,0,0,0,0,132,0,189,0,0,0,0,142,168,0,172,0,0,0,0,0,0,173,0,0,0,0,0
856980,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628110,0,0,0,0,0,53,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702550,375,0,0,0,0,0,357,0,0,525,0,355,521,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0
386740,0,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351120,435,464,449,443,0,0,447,0,413,0,439,0,431,0,0,403,0,0,385,0,0,0,405,0,0,0,396,0,0,0
963300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175800,25,41,0,0,0,0,0,0,0,69,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788670,0,776,782,788,0,0,0,779,694,0,741,0,756,747,0,0,761,0,0,0,747,0,0,0,0,0,717,0,0,0
1602390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630490,0,0,0,41,0,42,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701040,62,58,0,93,0,0,95,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,90,0,0,106,0,0
1396980,179,0,217,0,0,192,0,183,213,0,187,223,0,0,0,179,0,0,226,0,0,0,0,0,0,0,0,0,0,0
839020,0,41,42,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766680,0,0,45,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
2001970,19,0,41,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
684000,0,30,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656820,26,0,0,199,0,0,142,0,0,0,0,0,0,0,0,0,0,0,128,134,0,6,0,0,114,0,0,169,0,0
1213420,5,81,77,0,0,79,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692780,0,22,22,23,22,0,0,23,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530930,14,81,0,74,0,0,13,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922960,0,0,248,0,0,0,0,349,0,316,0,0,0,0,0,0,0,0,206,0,188,0,0,0,0,0,0,0,0,0
1260800,0,0,0,0,370,368,0,0,0,0,0,484,0,533,0,0,389,361,0,0,0,0,0,0,0,0,0,0,0,0
462640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376410,0,22,23,0,0,0,0,23,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339110,0,0,0,359,0,0,0,217,0,0,0,179,0,395,0,0,231,267,0,0,0,0,0,0,0,0,214,0,0,0
1247860,271,256,275,0,308,0,0,326,0,0,280,325,360,0,0,298,0,0,0,321,346,329,0,0,0,0,0,0,0,0
1964820,0,0,0,0,303,294,236,298,0,0,197,0,252,0,0,0,0,229,0,223,0,0,0,0,209,134,0,0,0,0
1732070,22,0,0,0,0,0,36,70,0,0,0,0,0,0,0,0,0,27,31,0,0,0,0,0,0,28,0,0,0,0
1000280,77,70,0,0,0,0,101,107,92,0,0,0,0,0,0,0,0,0,86,0,0,148,0,0,0,0,0,0,0,0
1465640,16,0,0,0,34,0,19,0,25,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
1243520,0,0,327,288,0,0,0,0,0,0,0,315,0,0,0,0,315,279,0,0,0,317,0,271,0,309,319,326,0,0
1238360,98,149,155,0,0,0,120,0,141,0,131,0,116,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,86,0
2171570,124,134,188,0,191,140,0,198,28,0,0,26,75,0,0,0,0,0,0,43,0,0,103,0,0,0,0,0,0,0
1846890,37,0,30,0,175,0,0,0,0,0,149,107,0,0,0,80,93,105,0,0,170,0,0,0,0,0,0,0,0,0
1162670,0,41,0,0,0,40,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051350,12,32,32,0,32,0,11,0,14,0,11,0,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0
1112580,131,122,155,0,0,184,147,181,0,119,0,0,0,0,0,0,0,140,0,0,0,0,157,0,0,166,0,0,0,188
365680,0,47,0,45,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627070,0,44,0,53,0,0,0,0,0,0,0,0,0,20,41,10,0,9,0,31,0,0,0,0,0,0,0,0,0,0
1064160,0,43,31,44,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824450,96,68,0,0,73,114,0,0,0,83,0,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
1392030,22,21,0,0,0,55,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634990,0,0,0,180,0,0,129,0,0,190,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502940,15,21,20,0,0,64,0,0,18,0,0,0,0,0,0,23,0,13,0,39,0,46,0,25,52,0,0,0,0,0
2335620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790360,434,0,413,419,410,402,0,407,396,0,0,0,366,0,390,0,0,0,0,371,0,0,0,0,0,337,0,0,376,363
882150,0,0,0,158,0,0,0,0,0,0,0,0,0,146,149,0,128,0,0,0,0,0,0,0,0,0,0,137,94,0
1952520,155,0,248,261,0,0,0,0,0,0,0,274,296,0,207,0,0,0,0,270,0,0,268,0,0,0,284,0,0,290
1197620,25,0,257,263,0,75,0,0,0,0,0,55,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,61,0,0
1295810,0,0,0,0,197,225,164,202,0,164,0,0,0,248,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0
1215770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431950,84,72,98,0,0,0,43,111,30,106,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526430,0,0,213,0,0,0,0,207,0,0,0,0,0,290,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,226
1567520,57,50,233,246,0,0,0,0,0,0,0,163,249,0,0,0,0,0,0,0,0,0,0,123,0,0,262,0,0,0
326060,0,45,40,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0
1787810,0,0,311,317,0,305,0,0,0,0,221,259,277,0,0,184,244,0,0,0,0,0,93,0,0,0,282,0,0,0
2357310,0,0,0,0,186,306,0,0,0,310,111,198,0,341,0,0,0,149,0,0,0,0,181,0,0,0,0,0,0,0
481420,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659090,317,360,351,343,0,0,0,329,0,0,323,325,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0
2459100,0,0,0,0,0,256,103,0,0,185,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035950,79,75,86,119,0,0,152,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611720,0,21,0,22,0,23,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180900,59,42,0,0,0,81,55,0,0,142,0,0,0,36,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944140,18,21,0,23,0,0,0,54,0,0,0,0,0,0,0,21,0,23,27,0,0,37,0,0,0,0,0,0,0,0
1778720,171,189,0,204,192,0,0,0,0,0,132,154,0,0,0,137,0,121,0,0,0,0,0,0,0,0,0,0,0,0
2673080,76,0,230,235,0,0,195,0,0,0,0,0,141,0,26,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0
2174900,13,21,0,0,0,0,29,72,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,43,0,0,0,0,0
2106910,39,36,0,0,0,0,0,0,0,62,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890310,0,129,0,135,105,0,84,0,0,0,72,0,0,0,0,0,0,0,0,80,0,0,0,0,0,78,0,0,0,0
2109510,0,0,0,0,0,241,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0
346090,0,23,24,0,0,0,0,0,0,0,25,0,0,0,0,0,19,0,0,0,5,0,0,0,0,0,0,0,0,0
375210,0,24,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1933490,18,0,0,0,68,0,0,0,0,0,0,26,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405760,0,35,0,37,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432720,0,22,23,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417200,0,28,27,23,0,60,0,0,0,0,0,0,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
918950,0,0,0,0,0,0,218,0,0,221,0,0,0,0,151,0,0,0,204,0,0,0,0,178,0,0,0,0,0,0
683000,0,0,119,175,0,0,0,0,0,0,0,151,0,0,196,0,148,0,0,0,0,0,0,167,0,0,160,189,0,0
2113680,20,22,74,0,0,0,14,0,48,0,24,38,41,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
1374230,96,89,0,103,0,0,0,0,0,0,28,30,0,21,0,0,0,80,0,108,0,0,0,0,0,0,0,0,0,0
736720,0,0,0,35,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831700,405,0,479,0,0,0,0,0,348,0,0,352,383,0,0,0,360,0,0,0,390,0,0,0,0,0,0,0,0,0
315330,0,120,115,117,119,111,0,113,0,122,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636460,22,0,0,11,12,40,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288080,53,47,110,0,0,0,0,103,56,0,0,0,0,0,0,61,0,0,7,0,0,55,0,0,0,0,0,0,60,0
2264930,19,20,44,0,0,0,36,0,29,0,0,0,0,0,0,0,0,0,0,34,0,40,0,0,0,0,0,0,0,0
1502110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338300,0,0,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
521760,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279910,58,0,0,72,0,0,0,0,0,0,0,0,0,0,59,26,67,0,0,0,0,0,0,20,0,0,0,35,0,0
900290,78,57,115,0,48,0,75,0,87,0,100,0,85,0,0,0,93,0,0,0,106,0,0,103,0,0,0,0,0,0
1075170,109,104,165,95,0,0,0,0,168,0,127,0,172,0,0,121,0,171,0,165,147,0,0,0,0,0,0,0,0,0
1786930,0,0,257,296,302,0,329,0,305,0,262,0,356,0,0,0,0,0,0,0,0,0,0,269,282,0,332,0,0,0
1077600,11,56,0,56,56,0,0,0,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0
1097240,0,35,22,0,0,0,0,30,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1364760,26,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,36,0,0,0,0,0,40,0,0
1299030,0,0,410,361,381,0,0,337,0,0,0,327,406,477,418,0,0,0,0,273,0,0,0,0,0,0,0,0,0,425
1478970,38,22,50,48,0,0,0,20,0,20,0,23,0,24,0,0,0,0,0,0,0,0,0,44,0,0,26,32,22,0
857950,13,52,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,12,0
722660,10,32,0,0,0,35,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1586990,18,0,72,0,0,0,0,65,11,0,0,0,13,23,0,28,0,0,0,0,0,0,0,0,14,0,0,0,0,0
970190,0,35,36,37,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,20,0,0,0,0,16,0,0
1083420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856490,0,23,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840430,0,37,0,36,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,0,13,16,0,0
1409200,0,0,0,682,0,0,0,716,693,0,695,701,0,1106,0,0,713,0,0,0,0,0,0,689,680,0,0,725,0,0
1321030,13,58,58,57,0,11,14,56,13,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,13,13,0,0,0,0
1557700,70,48,70,0,0,0,0,0,76,0,82,0,114,0,0,0,0,0,0,0,74,0,0,108,0,0,0,0,0,0
1777990,53,83,123,126,0,0,0,132,0,0,0,106,108,88,0,80,0,0,0,0,0,0,0,0,0,0,110,0,0,0
2236680,265,0,0,295,0,0,199,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,209,0,0,243,0,0
988310,90,80,75,138,0,0,76,82,144,0,0,0,0,0,0,0,0,0,0,150,0,141,0,0,128,123,0,0,0,0
1526260,22,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
1338940,115,0,117,0,118,0,167,0,233,0,0,0,0,0,0,0,0,0,204,0,0,0,0,170,0,0,0,0,0,0
960030,0,134,0,120,113,0,0,0,0,0,53,76,84,94,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1699280,0,0,0,0,0,0,203,215,0,210,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0
2149840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434310,96,0,251,55,0,0,0,0,0,0,0,0,0,0,109,0,0,186,0,218,0,0,0,0,0,0,221,0,0,0
1966170,0,0,352,326,0,0,0,0,0,0,276,302,354,390,0,0,338,0,0,0,345,0,0,0,0,0,322,0,0,0
1982130,25,21,208,214,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,184,0,0,0
1378470,47,45,0,71,0,0,0,0,0,78,0,0,0,0,0,59,0,61,0,0,0,0,0,0,0,72,0,0,0,0
2163030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743380,465,471,403,475,622,0,0,0,0,0,566,0,0,0,0,0,455,0,0,0,433,0,0,437,427,0,0,0,0,0
1571460,469,0,471,444,0,0,0,0,0,0,0,417,389,0,0,0,0,403,0,442,0,0,0,0,0,426,457,0,459,0
471700,0,33,33,34,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
1324830,109,115,117,0,0,0,75,0,158,0,122,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0
1687100,17,0,0,55,0,0,0,0,0,0,0,29,0,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752640,0,0,0,22,21,23,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170120,12,57,10,0,0,0,12,82,0,10,12,0,11,0,0,0,0,0,0,0,0,0,0,13,11,12,0,0,0,0
2236900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019920,0,107,0,0,135,0,0,0,0,0,0,0,0,109,0,0,0,120,0,0,0,0,144,0,0,0,0,0,105,129
1271380,30,74,0,80,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
1822030,113,0,126,0,0,0,231,0,0,0,155,0,0,0,0,0,0,0,0,0,112,0,0,190,0,0,0,0,0,0
998990,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393910,18,22,0,0,0,0,0,68,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
1888470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181440,0,149,140,117,0,135,0,0,0,0,0,105,110,114,0,65,0,95,0,129,0,0,62,0,0,0,112,0,80,0
2203490,36,21,62,65,0,59,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422190,0,0,0,0,0,0,0,124,0,0,0,95,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
628120,0,0,0,0,0,47,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960150,0,33,32,34,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087700,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539750,128,0,0,0,0,0,65,224,0,0,0,0,158,0,0,169,0,0,0,0,0,0,0,0,193,0,0,0,0,0
2667160,0,0,0,76,75,0,0,0,87,0,0,93,0,0,0,0,122,66,0,80,111,0,0,51,0,0,0,0,0,0
574160,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
1999870,0,0,252,0,0,0,186,246,44,0,0,176,194,0,0,98,0,0,158,128,0,0,0,0,0,0,0,0,0,0
2164760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445870,0,34,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
1005050,0,0,29,0,32,0,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
1401340,129,52,0,0,0,144,0,0,0,53,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
767360,0,32,0,0,33,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913680,24,0,0,72,0,0,37,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
1078640,0,21,19,0,0,20,0,0,0,20,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431950,0,0,59,0,0,0,133,0,116,135,85,0,165,0,0,109,0,0,0,0,0,142,119,0,0,0,0,0,0,0
1905940,20,33,0,0,21,46,0,0,0,0,21,37,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,46
316240,17,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210490,15,87,86,73,0,0,15,0,24,0,0,0,0,0,0,0,0,14,0,35,0,19,0,0,41,0,0,0,0,0
1917810,155,198,208,0,0,0,0,0,172,0,117,0,42,0,77,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0
1586340,269,0,277,0,0,298,0,0,0,0,259,281,287,348,0,0,0,278,0,265,0,0,307,0,0,0,0,0,0,303
1271850,140,132,0,0,145,150,0,0,0,100,0,0,0,0,0,0,0,137,0,0,252,0,0,0,63,123,0,0,0,0
1045110,23,73,74,76,0,0,0,0,0,0,33,0,0,0,12,0,35,0,0,0,0,0,0,35,0,0,0,37,0,0
1217380,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
1493940,82,0,120,0,91,0,198,216,187,0,99,0,0,0,0,127,0,118,0,0,0,0,222,0,191,0,208,0,0,0
276300,0,0,0,0,55,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
1787320,156,0,320,0,0,0,0,0,117,326,316,267,276,0,0,0,257,0,0,0,320,0,0,0,0,0,0,0,0,0
200990,0,30,0,0,0,0,0,40,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459620,0,0,280,0,266,0,0,0,0,0,221,192,244,0,0,200,0,190,0,230,0,0,287,0,0,0,196,0,0,0
1207320,155,182,165,199,0,0,0,170,0,210,149,160,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0
251020,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
